99.528 58.493 0.078823
71.779 96.181 0.66023
38.173 27.827 0.26081
9.3572 0.3105 0.28148
58.203 35.176 0.59359
34.176 2.5256 0.10364
86.509 74.961 0.70371
2.5631 53.092 0.53045
99.149 97.833 0.14992
16.464 61.748 0.39538
52.982 81.508 0.65307
17.155 9.3973 0.44117
20.606 16.255 0.83718
45.192 26.361 0.259
0.77261 24.76 0.63922
57.092 29.298 0.38516
59.223 63.161 0.18022
90.479 59.637 0.02566
25.534 75.308 0.49623
55.131 69.557 0.50191
57.611 0.50262 0.75824
84.102 5.6506 0.94169
78.732 0.22428 0.17443
68.38 54.159 0.09113
12.693 71.098 0.24339
74.67 96.239 0.41486
64.952 86.293 0.15334
19.081 26.27 0.078604
19.385 48.799 0.67219
7.0095 40.883 0.70185
59.716 91.23 0.95157
76.592 18.84 0.70155
49.225 40.603 0.63073
47.4 25.523 0.07851
49.454 75.725 0.97931
87.301 10.969 0.075953
87.458 66.635 0.58905
61.438 25.011 0.3754
99.474 66.669 0.35901
77.218 38.3 0.96223
6.1496 74.769 0.1938
1.2098 46.689 0.54817
50.028 52.827 0.72277
11.767 85.397 0.47098
24.773 98.245 0.29059
36.676 33.749 0.79514
99.77 29.965 0.01836
53.828 4.0712 0.30726
97.29 7.2983 0.79683
3.9592 50.058 0.81565
91.269 56.698 0.14519
98.129 45.859 0.52747
82.083 99.71 0.014434
35.499 56.575 0.51959
52.327 58.715 0.83474
95.505 24.452 0.64147
19.743 79.663 0.84107
37.467 47.865 0.65516
19.778 13.398 0.16807
72.412 43.559 0.44966
57.745 0.4996 0.71568
13.595 65.551 0.90963
37.387 96.723 0.91182
59.786 71.27 0.90911
83.067 35.665 0.36975
20.685 66.267 0.20927
84.805 13.298 0.35992
90.158 6.6806 0.10985
51.446 99.349 0.70327
64.447 51.72 0.94655
68.203 27.714 0.51893
83.801 92.194 0.32321
81.087 58.021 0.99404
60.8 78.641 0.19903
61.534 4.3266 0.79676
69.237 41.257 0.18755
24.535 50.776 0.94826
69.44 77.318 0.075661
54.528 58.866 0.9994
17.249 11.801 0.60708
90.902 4.4807 0.099181
46.048 83.673 0.4359
52.528 81.637 0.077519
30.985 68.094 0.033536
84.64 75.992 0.59603
24.426 68.322 0.81016
79.301 41.422 0.20076
8.5515 74.986 0.062109
83.834 28.264 0.036635
39.63 55.246 0.86672
56.88 58.669 0.93634
10.128 19.941 0.81191
16.317 43.694 0.57252
85.503 39.005 0.13057
28.657 54.554 0.46397
96.07 39.501 0.27888
0.45 70.254 0.15774
95.692 9.8537 0.70214
95.19 84.743 0.14328
26.794 92.961 0.82035
67.46 33.918 0.77426
60.156 77.989 0.97683
60.95 86.873 0.18475
34.033 69.693 0.72258
9.7331 0.45339 0.39969
68.761 87.474 0.52563
62.898 78.384 0.44356
26.4 9.2736 0.36563
92.02 82.569 0.70316
74.721 79.499 0.29855
94.298 25.12 0.56946
28.173 21.298 0.050071
80.364 25.745 0.52836
80.921 48.463 0.96143
34.02 72.901 0.92332
69.561 21.008 0.23714
78.143 11.197 0.34976
67.778 53.848 0.98532
89.339 65.598 0.41161
57.033 15.6 0.5983
22.444 44.919 0.21229
33.113 65.55 0.33627
64.727 91.037 0.15601
16.211 16.828 0.44943
82.479 81.121 0.58622
95.161 32.846 0.75935
57.84 1.7612 0.25699
40.558 86.302 0.56532
81.133 90.574 0.94532
60.592 63.424 0.6956
65.443 63.913 0.0052394
51.078 60.656 0.81769
28.276 47.049 0.26973
89.543 2.0058 0.33566
54.682 14.939 0.85713
60.816 11.758 0.5969
20.04 56.555 0.44176
47.616 13.997 0.34973
35.085 50.132 0.91499
71.892 25.953 0.33744
89.676 98.164 0.82038
74.582 35.287 0.79125
90.287 69.069 0.093288
91.768 62.617 0.3711
98.482 20.341 0.66382
80.131 88.101 0.11417
10.408 33.111 0.55228
4.9565 1.1406 0.53713
4.4932 43.87 0.52459
55.165 87.507 0.029334
28.961 3.1698 0.89609
5.086 2.6243 0.93651
51.536 26.445 0.10285
61.619 31.364 0.46612
21.722 36.976 0.96094
76.511 17.203 0.93992
27.024 55.466 0.57319
52.404 14.228 0.93895
95.858 14.977 0.28983
66.237 61.79 0.51986
73.49 45.549 0.70518
35.328 40.277 0.42444
86.671 71.225 0.21569
59.248 29.738 0.22463
13.637 85.447 0.30386
48.035 9.9597 0.60608
45.017 7.1314 0.75275
41.299 89.468 0.45438
7.2978 66.475 0.73561
29.025 39.078 0.23536
67.226 53.798 0.68519
7.0681 32.902 0.10091
47.595 78.97 0.74862
51.806 7.1859 0.10929
7.4099 15.551 0.39412
61.192 94.355 0.26649
46.295 94.853 0.73963
59.259 89.736 0.75325
76.766 97.648 0.39224
95.306 64.944 0.36774
13.169 82.335 0.72294
39.395 29.221 0.87945
56.98 40.548 0.70697
22.526 55.364 0.11252
13.092 94.475 0.22459
29.01 23.271 0.64459
60.637 10.078 0.85844
16.085 48.884 0.48985
38.547 49.771 0.15549
72.576 5.4115 0.49911
56.1 9.1012 0.33341
85.243 10.538 0.63962
62.198 60.371 0.74605
82.746 30.727 0.48509
81.755 60.868 0.58849
97.74 88.541 0.94352
5.5931 2.3484 0.57981
47.48 67.617 0.26752
6.2273 95.305 0.87312
30.151 3.3155 0.26596
32.563 26.1 0.42119
88.213 69.337 0.76294
78.689 86.213 0.23095
59.216 27.696 0.013415
8.6457 53.694 0.06581
58.322 30.526 0.61399
86.212 41.207 0.79567
98.323 92.527 0.56421
65.658 66.103 0.59668
73.78 54.826 0.12002
70.6 80.802 0.5436
62.393 75.299 0.69174
64.545 23.646 0.048355
36.833 81.184 0.61236
93.599 74.112 0.77188
21.516 77.598 0.98096
32.51 80.954 0.43767
63.872 7.9901 0.565
18.361 62.222 0.2731
82.04 53.623 0.22293
79.412 30.079 0.99738
86.254 32.579 0.18731
94.962 63.671 0.025945
64.263 23.997 0.59815
49.12 11.048 0.19138
26.375 23.576 0.74733
56.167 54.935 0.21944
89.284 26.939 0.6807
57.483 10.273 0.86386
44.584 25.708 0.22382
53.101 42.181 0.21358
99.173 61.434 0.035871
31.408 51.961 0.54266
92.856 57.762 0.86211
67.198 8.5355 0.90514
68.427 71.902 0.070942
85.359 13.829 0.23125
45.862 12.864 0.68447
37.725 29.587 0.54799
6.5043 3.5248 0.90144
88.573 34.167 0.8566
58.993 96.093 0.61983
88.628 31.527 0.4269
95.559 93.131 0.96452
68.725 1.1312 0.88379
18.761 26.856 0.58456
43.973 28.741 0.12111
34.516 73.542 0.011677
93.76 87.088 0.29023
54.654 44.716 0.28702
62.645 33.454 0.2159
37.243 95.939 0.64886
51.957 61.053 0.42377
50.397 7.8798 0.88629
41.451 6.2919 0.83352
46.028 2.4255 0.36014
62.033 59.361 0.551
50.738 62.304 0.73792
5.1369 87.487 0.66083
24.387 79.873 0.77577
8.8116 94.244 0.91665
18.51 53.025 0.82248
63.392 23.189 0.90039
34.628 96.043 0.11961
5.5734 46.944 0.43133
69 54.631 0.96816
75.559 87.628 0.21119
24.894 53.078 0.065398
40.395 40.079 0.28036
99.115 51.312 0.078783
87.607 59.867 0.8927
44.843 81.653 0.38718
0.82224 67.807 0.89897
90.143 97.221 0.10459
7.6844 88.916 0.74758
37.148 30.318 0.35171
83.059 79.427 0.088947
51.507 26.561 0.64854
4.7968 78.909 0.94403
19.52 81.755 0.25428
76.976 25.783 0.56816
10.95 97.969 0.098061
17.533 38.771 0.68271
91.102 54.729 0.13044
90.241 46.246 0.96167
4.7079 5.6794 0.94996
2.4303 58.394 0.34589
80.88 31.588 0.42415
98.199 11.099 0.64167
59.534 0.01226 0.86219
9.3707 32.74 0.36781
90.767 68.062 0.20555
81.61 99.82 0.70403
92.554 51.093 0.1271
44.624 0.83282 0.70948
0.56999 12.918 0.80197
2.8767 20.362 0.60373
23.41 47.649 0.90444
87.894 96.957 0.082074
85.064 63.72 0.33063
23.447 62.6 0.92668
30.538 64.335 0.48287
3.7415 80.261 0.011188
57.789 21.335 0.51493
34.146 29.926 0.34004
48.49 18.017 0.58897
26.6 85.311 0.69203
84.178 10.496 0.2844
54.094 44.538 0.92433
78.435 26.51 0.39097
95.986 41.817 0.77015
64.248 38.78 0.057577
85.3 80.495 0.70815
70.269 17.864 0.84227
70.639 47.265 0.43983
34.758 40.984 0.93626
29.709 37.697 0.65713
0.3327 88.783 0.69319
93.923 18.735 0.85097
76.915 38.576 0.46984
53.776 53.24 0.044701
86.866 75.084 0.44951
65.545 16.209 0.18414
9.3606 66.899 0.19441
9.7833 66.407 0.3196
7.2354 58.531 0.50295
5.3655 1.7591 0.27262
91.056 18.894 0.55782
93.285 59.057 0.7829
10.749 54.384 0.94025
36.384 43.778 0.51311
76.005 41.118 0.35274
55.396 96.873 0.90705
38.887 11.784 0.64642
19.186 39.812 0.50089
48.525 67.654 0.52518
48.875 57.009 0.42714
88.939 34.05 0.65081
87.752 27.578 0.54186
28.979 99.044 0.24143
21.63 15.194 0.88723
71.132 71.957 0.62398
54.808 88.407 0.18278
18.949 93.071 0.58952
50.729 46.333 0.021568
73.507 48.216 0.53914
91.002 56.078 0.46808
69.803 68.812 0.39628
10.286 19.107 0.75324
88.366 50.896 0.012811
55.766 74.23 0.83701
48.887 27.955 0.59313
19.69 49.192 0.96636
23.57 44.807 0.75779
4.4194 96.279 0.090214
77.786 91.382 0.96941
42.934 62.176 0.12932
98.369 35.336 0.47608
9.7457 11.676 0.088002
97.816 9.3314 0.7705
23.243 23.685 0.46613
58.696 55.725 0.23798
27.756 27.019 0.58723
87.725 4.4909 0.96873
52.979 15.53 0.39539
97.756 97.687 0.50994
40.502 59.35 0.58772
95.201 64.755 0.61476
11.237 54.797 0.20459
32.393 47.076 0.40194
97.344 55.287 0.12607
70.231 1.5859 0.99834
44.776 53.013 0.55944
14.852 54.199 0.65899
78.485 28.374 0.012582
5.8643 80.476 0.88795
93.479 88.345 0.55291
21.534 5.4062 0.20688
34.764 17.527 0.86199
50.792 66.61 0.037886
69.394 29.356 0.052964
38.139 67.96 0.86826
22.412 12.933 0.18422
85.173 53.381 0.76255
7.3331 28.6 0.14679
57.425 43.34 0.22702
6.8067 22.139 0.078495
18.282 53.357 0.12383
32.717 49.087 0.74796
25.289 75.335 0.013484
11.914 58.963 0.41734
68.703 62.843 0.80127
92.139 92.926 0.50636
46.653 57.392 0.89803
82.53 95.456 0.67748
22.284 14.156 0.76323
38.308 5.7858 0.57655
54.666 18.746 0.57914
52.283 42.591 0.13441
69.051 45.211 0.39241
5.502 69.58 0.58639
77.982 43.705 0.27316
66.413 27.965 0.25971
32.191 65.814 0.5142
82.094 50.66 0.68494
8.3531 88.121 0.62985
75.282 3.6775 0.56267
84.753 30.931 0.48763
24.041 84.616 0.042856
77.503 90.951 0.63205
23.025 42.02 0.66313
4.6504 76.193 0.15358
30.806 67.867 0.81916
45.621 41.537 0.34939
91.456 11.965 0.73241
85.096 42.898 0.18075
19.969 86.333 0.92075
84.351 44.003 0.52579
43.935 83.182 0.40004
26.481 71.576 0.39641
58.256 25.734 0.82483
84.076 63.31 0.41306
23.284 0.99244 0.078324
32.125 98.203 0.043649
79.023 70.613 0.90663
2.7102 71.127 0.17066
69.129 37.973 0.49846
19.578 14.238 0.9091
16.534 37.624 0.68989
75.817 93.158 0.72904
32.544 86.389 0.57936
50.852 77.655 0.1489
20.816 90.683 0.016009
12.176 38.354 0.4875
38.525 12.12 0.14718
56.324 80.719 0.17177
12.374 60.902 0.99424
97.122 12.597 0.18912
34.434 69.921 0.38075
12.427 80.682 0.012969
74.011 76.045 0.59537
74.823 3.3207 0.08121
20.218 91.463 0.74515
49.524 33.941 0.47669
53.368 87.591 0.54047
65.968 39.196 0.29536
78.523 65.98 0.80152
16.62 43.243 0.34896
7.4649 41.441 0.36873
95.042 23.129 0.29828
33.008 5.4316 0.6074
11.529 22.69 0.46217
19.272 97.794 0.16451
72.884 71.914 0.69231
20.747 75.154 0.80005
25.673 12.723 0.30629
71.564 94.911 0.99837
48.717 88.858 0.62295
2.1664 91.591 0.93187
8.4471 1.9205 0.34834
10.771 43.389 0.89788
5.0303 1.6602 0.35636
24.584 93.04 0.44634
51.767 16.449 0.2918
93.572 53.533 0.025418
42.212 74.025 0.56335
46.788 98.285 0.44256
62.261 54.622 0.067648
67.71 78.132 0.71586
75.415 27.456 0.95461
36.276 49.621 0.81318
25.852 16.952 0.16301
93.18 66.076 0.060534
12.234 5.1376 0.48705
21.574 35.54 0.63588
86.392 81.267 0.77043
23.854 2.785 0.76084
18.267 67.432 0.31216
8.298 69.6 0.12933
68.078 82.807 0.70732
20.415 37.741 0.89636
60.308 41.55 0.18184
81.629 52.729 0.13661
14.161 34.479 0.46028
32.959 33.519 0.2367
31.485 53.886 0.96307
12.896 59.456 0.47532
19.372 26.317 0.45886
29.848 99.167 0.6645
94.493 88.257 0.54568
40.478 93.977 0.84431
90.932 10.508 0.5544
92.438 93.232 0.70679
81.215 66.552 0.51869
51.98 31.344 0.99506
66.923 95.491 0.59712
64.869 96.072 0.45539
90.71 80.35 0.26114
61.946 19.268 0.53422
32.634 94.23 0.19547
3.0462 12.749 0.80595
36.17 82.474 0.11019
69.738 52.238 0.070371
71.361 61.409 0.16898
30.188 25.484 0.80187
5.8292 77.032 0.42877
26.696 68.647 0.62617
38.089 0.1814 0.40806
47.099 85.852 0.69791
16.378 60.125 0.47224
87.164 7.7162 0.43475
19.345 44.14 0.38025
2.2148 94.303 0.057572
1.8867 49.371 0.45855
34.732 26.385 0.83487
43.065 99.423 0.76278
61.912 10.388 0.20542
32.534 29.996 0.20447
1.5777 15.39 0.98732
77.028 88.159 0.41795
51.27 71.66 0.23008
26 48.61 0.47466
24.149 14.947 0.83858
16.497 35.655 0.11
45.927 74.805 0.84674
73.143 22.471 0.81587
36.587 44.816 0.31902
16.652 77.878 0.11999
93.185 31.157 0.4609
54.533 41.465 0.72096
88.493 18.375 0.24015
66.002 51.765 0.4596
33.517 86.403 0.3442
35.876 19.578 0.080256
50.821 49.062 0.16327
37.855 87.169 0.23206
64.634 77.37 0.92067
18.924 85.558 0.76108
40.849 52.762 0.89921
50.684 30.155 0.19496
65.016 45.12 0.58096
51.237 91.402 0.86741
16.792 63.626 0.53
29.48 26.979 0.53678
36.363 74.526 0.47158
12.51 28.719 0.021491
96.163 77.778 0.055126
89.164 54.496 0.53649
42.427 94.566 0.97794
4.818 30.268 0.16789
91.178 46.817 0.44006
46.907 62.323 0.18713
49.574 52.915 0.86159
62.346 81.685 0.25908
4.2968 6.2044 0.43195
57.754 64.919 0.69374
40.414 56.403 0.42275
79.625 95.247 0.84479
69.877 76.864 0.77393
60.09 89.556 0.79001
78.397 74.599 0.22323
43.475 90.249 0.45655
86.412 79.699 0.95288
94.016 41.991 0.82661
44.193 41.769 0.95186
80.666 63.963 0.086172
38.092 84.706 0.2344
68.144 73.813 0.41623
30.856 99.662 0.70649
25.309 12.337 0.51166
77.431 57.266 0.27417
25.501 59.176 0.074146
77.162 33.031 0.082081
57.866 99.933 0.082121
1.8739 23.915 0.80024
12.266 60.103 0.36543
20.327 19.841 0.85836
69.595 3.0601 0.97732
9.9268 25.233 0.028623
71.353 6.0346 0.73543
29.259 27.118 0.52584
1.9876 85.249 0.28395
60.707 93.636 0.23928
3.8976 98.599 0.46803
71.728 68.109 0.16254
0.50312 58.352 0.8694
47.056 35.642 0.56315
13.039 16.559 0.50407
35.782 48.301 0.37714
31.768 0.81696 0.32018
35.96 73.669 0.939
87.594 57.237 0.3133
95.081 73.734 0.1703
46.203 77.005 0.095124
91.77 25.158 0.71087
18.343 9.8209 0.19457
2.7351 43.621 0.9444
85.233 90.859 0.046312
2.8168 77.16 0.65107
78.846 34.27 0.47999
54.436 48.255 0.50139
61.525 9.2442 0.57174
76.922 2.5357 0.46452
4.1157 90.098 0.66371
82.824 33.372 0.1838
82.422 67.626 0.3182
39.489 71.613 0.91884
43.142 69.087 0.60543
67.527 13.929 0.36227
5.6725 22.764 0.4885
1.4646 19.742 0.58517
67.786 93.115 0.24659
33.235 29.603 0.28693
18.59 77.537 0.60607
48.063 34.193 0.46232
13.628 82.028 0.054006
30.429 46.038 0.50825
93.24 29.402 0.45708
80.425 88.314 0.41663
55.542 75.456 0.77399
46.16 44.654 0.82372
55.711 50.877 0.27417
28.328 57.023 0.87749
83.078 23.679 0.67343
69.93 27.846 0.65317
70.955 7.1056 0.97065
67.822 80.203 0.41377
1.5294 80.501 0.95931
63.683 45.569 0.037039
10.007 88.981 0.11025
56.716 27.362 0.076408
59.479 91.243 0.79659
63.619 58.435 0.32147
80.541 92.991 0.69557
18.432 66.189 0.67635
62.301 53.468 0.74849
49.494 44.67 0.5295
61.403 40.663 0.6146
39.405 16.009 0.61507
24.246 34.315 0.0054612
22.837 75.936 0.0010247
83.108 53.86 0.051876
71.764 33.127 0.29988
36.27 99.955 0.2516
99.73 37.251 0.22299
54.347 12.155 0.22677
83.152 6.1849 0.03615
64.377 96.684 0.69757
88.696 61.965 0.33388
64.916 50.822 0.32216
55.335 20.957 0.4327
24.833 1.0124 0.4007
0.73799 86.116 0.40023
70.191 94.277 0.65511
60.946 52.895 0.18661
93.272 21.104 0.37853
54.553 67.39 0.77187
46.716 11.995 0.89476
13.184 68.583 0.16805
39.075 49.136 0.049845
24.414 59.775 0.95578
22.86 67.361 0.81507
99.853 33.533 0.082391
8.3628 83.063 0.061517
64.079 33.102 0.41341
87.535 11.245 0.056046
87.056 0.86196 0.61757
26.322 18.21 0.52916
57.211 30.439 0.53405
46.211 57.016 0.37547
81.679 18.338 0.33885
53.433 18.821 0.40193
4.0551 27.936 0.52789
12.085 38.121 0.21758
36.595 43.301 0.68898
40.435 78.485 0.7153
11.463 84.864 0.8686
58.877 65.88 0.92225
1.3045 50.271 0.45132
65.323 20.264 0.65382
58.749 68.958 0.19388
83.858 45.3 0.80706
76.776 65.641 0.38783
58.592 64.88 0.11094
37.78 60.566 0.25421
82.395 88.578 0.54198
1.1387 56.32 0.20718
12.62 63.689 0.19508
35.997 60.368 0.49561
91.981 88.882 0.78508
77.774 13.739 0.88874
80.973 2.1003 0.016872
74.911 82.939 0.62253
11.173 87.156 0.78211
52.079 55.616 0.48062
42.542 28.973 0.60409
20.432 82.44 0.28473
15.38 12.22 0.62241
37.967 27.165 0.50237
27.039 82.119 0.20147
23.409 32.476 0.048565
48.427 83.802 0.0077018
26.073 26.815 0.62365
35.42 72.29 0.70714
65.139 57.423 0.060864
77.353 20.162 0.88806
63.641 74.506 0.52968
66.432 6.1517 0.24807
43.281 4.3651 0.16362
88.827 74.862 0.43601
71.593 73.051 0.96275
57.535 57.304 0.37105
6.9794 70.27 0.41343
95.861 15.968 0.45665
96.312 85.39 0.53763
67.151 52.873 0.54381
59.019 59.873 0.57417
83.188 79.984 0.047298
89.225 66.91 0.33381
10.759 79.235 0.52831
7.8636 81.941 0.051403
82.656 4.0267 0.97966
69.412 34.491 0.40751
72.641 77.505 0.054792
28.464 23.355 0.75146
19.88 46.897 0.84282
67.861 92.516 0.35645
99.84 83.046 0.23068
73.725 92.206 0.37993
56.354 89.39 0.21618
91.484 12.757 0.25959
11.742 25.914 0.59195
25.637 25.43 0.48937
48.642 51.972 0.27413
39.856 53.109 0.53902
0.052064 13.349 0.43808
6.4894 73.323 0.57279
49.503 9.6317 0.7759
82.181 92.174 0.66297
51.581 77.809 0.43387
37.261 62.875 0.41133
26.496 37.721 0.73479
32.182 26.955 0.41871
18.314 59.159 0.66592
8.4718 89.095 0.51119
80.678 64.395 0.38087
76.706 53.922 0.69429
19.763 68.7 0.27138
61.089 3.5629 0.94315
90.272 12.107 0.51475
52.143 71.443 0.2163
61.005 40.266 0.74789
24.225 6.5548 0.14506
44 7.4913 0.76137
54.041 15.775 0.54182
86.456 70.06 0.98405
85.719 21.781 0.04227
59.89 59.923 0.058098
60.931 96.528 0.036419
86.666 4.2451 0.24671
47.89 90.735 0.19922
1.8475 26.65 0.46959
96.867 48.107 0.32113
16.303 61.114 0.039527
63.667 52.477 0.41653
43.443 75.882 0.86239
71.548 37.676 0.95087
98.658 21.929 0.5625
18.952 90.075 0.58142
93.09 12.649 0.71915
46.052 20.726 0.80179
60.362 17.018 0.80371
49.484 29.793 0.33897
22.048 97.733 0.30831
97.529 14.379 0.97233
48.656 37.554 0.853
6.8898 6.7777 0.68173
90.003 87.069 0.50179
49.873 50.428 0.0574
7.0735 59.718 0.97752
33.536 24.121 0.77597
40.832 59.099 0.74558
86.938 51.039 0.7615
63.973 24.55 0.86085
48.535 62.027 0.59839
30.756 13.555 0.8512
48.169 4.9356 0.44626
0.59951 47.524 0.45793
38.465 82.197 0.43872
34.836 80.759 0.54843
51.969 68.191 0.19551
2.1482 37.579 0.012453
56.891 19.667 0.99567
87.338 82.419 0.92079
39.003 97.678 0.90271
4.6737 35.681 0.3452
35.981 84.671 0.66225
80.458 73.38 0.10733
79.296 45.603 0.042973
78.062 90.409 0.33239
97.397 6.6272 0.30556
17.798 27.478 0.66215
87.572 48.709 0.99811
55.359 29.098 0.015424
44.509 10.003 0.067848
36.913 56.525 0.5231
80.534 67.681 0.98649
57.891 25.894 0.5196
75.931 45.737 0.15411
67.116 88.476 0.28321
62.257 10.913 0.068013
65.08 47.239 0.10758
21.7 15.862 0.81963
22.013 90.016 0.30068
35.234 6.1362 0.94755
85.122 64.493 0.69381
41.158 40.087 0.8336
99.602 65.439 0.83513
86.274 56.163 0.16285
90.066 13.044 0.92222
55.423 91.307 0.82786
53.292 51.953 0.63464
84.244 58.623 0.22116
21.936 94.618 0.085789
10.932 8.1744 0.24147
3.9217 70.525 0.083333
38.706 51.184 0.68791
46.399 63.717 0.51313
47.038 97.527 0.028203
1.6151 92.647 0.79442
1.0729 15.18 0.42306
26.673 88.193 0.0043586
70.385 43.605 0.67401
65.775 1.5019 0.14309
26.274 73.127 0.72481
6.2031 49.598 0.95118
8.985 42.869 0.54986
9.6495 23.922 0.25647
34.117 87.969 0.83557
8.9509 24.727 0.40184
40.257 32.851 0.48741
50.168 37.503 0.21185
36.82 37.043 0.99667
29.985 47.3 0.72996
28.04 59.344 0.20996
81.169 62.062 0.90692
47.238 57.389 0.76272
91.194 93.521 0.35628
53.285 54.043 0.27481
96.37 85.957 0.93657
25.779 78.865 0.002516
10.056 77.221 0.35109
8.9711 33.813 0.33915
64.525 50.282 0.81738
44.102 21.045 0.8722
86.334 1.0996 0.98384
38.638 42.691 0.54827
28.144 30.594 0.61001
65.292 93.947 0.0023367
96.403 96.068 0.25681
16.128 36.592 0.22797
59.656 63.383 0.35998
39.674 18.965 0.25566
92.356 84.99 0.68593
19.055 35.557 0.30758
15.969 88.354 0.43038
32.051 1.6736 0.89381
84.334 7.909 0.77587
54.74 50.953 0.26648
12.16 85.402 0.63111
50.662 27.688 0.93652
59.524 54.023 0.12854
5.9138 24.636 0.57312
16.253 91.538 0.51523
75.264 14.054 0.13207
49.268 98.195 0.2735
40.581 34.049 0.35726
22.648 89.63 0.33913
42.691 3.5849 0.61968
92.08 73.195 0.99764
2.2933 88.422 0.16302
32.817 31.819 0.64746
80.845 74.904 0.63393
11.989 1.2023 0.92424
22 83.754 0.087481
38.231 8.721 0.84053
41.322 78.495 0.83586
59.688 45.307 0.17823
67.563 55.603 0.38748
97.156 82.468 0.14957
70.002 16.061 0.71549
86.465 73.422 0.41732
21.221 15.839 0.65809
93.563 98.219 0.30672
49.473 15.7 0.42133
87.375 18.164 0.2863
61.883 10.666 0.20351
73.762 97.546 0.55842
44.645 98.626 0.83357
71.844 95.907 0.60089
45.001 56.915 0.04637
19.032 44.865 0.97123
86.825 50.409 0.74819
21.349 65.843 0.47347
1.7621 14.523 0.76763
2.5805 19.346 0.18119
94.43 60.975 0.84321
60.539 83.949 0.55977
15.835 41.09 0.62687
79.044 63.075 0.97977
35.335 43.69 0.48905
95.311 73.525 0.8894
30.106 76.293 0.94638
81.48 14.533 0.21682
97.828 1.4728 0.68008
80.479 91.081 0.32384
10.86 18.816 0.043064
31.292 37.864 0.71335
32.281 4.5892 0.86534
51.927 26.594 0.99881
93.082 76.515 0.97045
87.952 21.974 0.70534
85.814 93.907 0.54851
30.296 64.52 0.38189
33.906 33.134 0.61626
70.948 0.59281 0.50193
57.96 38.149 0.48343
